id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
876097249337481392,Townhouse in Antwerpen · ★4.64 · 2 bedrooms · 3 beds · 1.5 baths,15589042,Kirsten,,Amandus - Atheneum,51.222924,4.419478199999999,Entire home/apt,120,2,14,2023-09-10,3.18,1,121,14,
876154578982469060,Rental unit in Antwerpen · ★4.47 · 1 bedroom · 1 bed · 0 shared baths,45513276,Lise,,Zurenborg,51.20829,4.43018,Private room,36,2,17,2023-09-03,3.64,1,0,17,
876473425174300419,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,83907140,Didier,,Amandus - Atheneum,51.22588,4.41637,Entire home/apt,77,3,1,2023-08-17,0.79,2,93,1,
876481881877937303,Rental unit in Antwerpen · ★4.94 · 1 bedroom · 1 bed · 1 bath,36456000,Linda,,Historisch Centrum,51.21908657978315,4.3995515318771306,Entire home/apt,91,2,18,2023-09-22,4.58,3,296,18,
876565512239258621,Rental unit in Antwerpen · ★4.87 · 1 bedroom · 1 bed · 1.5 baths,1839854,Stijn&Magali,,Amandus - Atheneum,51.2199597,4.423176199999999,Entire home/apt,63,2,15,2023-09-13,5.77,2,250,15,
876722192552763525,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,23612854,Kristel,,Historisch Centrum,51.22092943480692,4.403647407889366,Entire home/apt,151,1,9,2023-08-27,3.86,1,350,9,
876854801075688354,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,101995416,Bastin,,Historisch Centrum,51.2267917,4.404188,Entire home/apt,103,2,2,2023-08-12,1.05,1,136,2,
877268375758234035,Rental unit in Antwerpen · ★4.50 · 1 bedroom · 4 beds · 1 bath,462138926,Larysa,,Stadspark,51.21011,4.40802,Entire home/apt,110,1,30,2023-09-14,6.77,1,317,30,
877287707081342252,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 3 beds · 2 baths,269771698,Andy,,Zuid,51.207724443026464,4.389706626534462,Entire home/apt,190,1,11,2023-09-17,5.79,1,214,11,
877422824966504504,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,419323526,Edith,,Nieuw - Kwartier Oost,51.1838,4.44037,Entire home/apt,52,30,2,2023-07-21,0.51,1,0,2,
878007998065961395,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,193950108,Jocilene,,Deurne Oost,51.2258082,4.4796868,Private room,55,3,4,2023-08-15,1.03,1,326,4,
878018919852958721,Rental unit in Antwerpen · 2 bedrooms · 4 beds · 1 bath,491918409,Taskin,,Linkeroever,51.22142,4.38144,Entire home/apt,70,7,0,,,14,0,0,
879849286817985647,Rental unit in Antwerpen · ★New · 1 bedroom · 1 bed · 1 bath,512236178,Shinee,,Zuid,51.2112887,4.3965347,Entire home/apt,70,1,2,2023-09-19,2,1,257,2,
880290890262759801,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,17858503,Sara,,Borgerhout Extra Muros,51.2136,4.45381,Private room,30,2,0,,,1,24,0,
880929520978605899,Home in Antwerpen · 3 bedrooms · 3 beds · 1.5 baths,20060328,Arnaud,,Oosterveld - Elsdonk,51.17113,4.42225,Entire home/apt,130,3,0,,,1,0,0,
881957120109395483,Rental unit in Antwerpen · 2 bedrooms · 2 beds · 1 bath,498672895,Illias,,Historisch Centrum,51.2185582,4.398518399999999,Entire home/apt,138,1,1,2023-05-04,0.21,9,323,1,
881959826243400228,Rental unit in Antwerpen · 2 bedrooms · 2 beds · 1 bath,498672895,Illias,,Historisch Centrum,51.2185582,4.398518399999999,Entire home/apt,138,1,1,2023-07-10,0.39,9,349,1,
882070794613832547,Rental unit in Antwerpen · 3 bedrooms · 4 beds · 1.5 baths,496406662,Ekaterina,,Haringrode,51.2056,4.42573,Entire home/apt,150,4,1,2023-07-08,0.38,15,364,1,
882292556741824123,Rental unit in Antwerpen · ★4.50 · 2 bedrooms · 2 beds · 1 bath,135960035,Anthony,,Sint-Andries,51.21446,4.39387,Entire home/apt,100,2,4,2023-09-17,1.71,1,265,4,
882481554471493719,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,13145096,Veerle,,Deurne Zuid Oost,51.20172715504696,4.4673389386230555,Entire home/apt,116,1,3,2023-05-29,0.68,4,265,3,
882601806689674681,Rental unit in Antwerpen · ★4.60 · 2 bedrooms · 10 beds · 1 bath,127787502,Olena,,Haringrode,51.203,4.41874,Entire home/apt,147,1,5,2023-08-25,1.30,18,338,5,
884581841281310676,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,104748529,Laura,,Borgerhout Intra Muros Noord,51.21868,4.44329,Entire home/apt,64,2,13,2023-09-02,3.98,1,2,13,
884626805839094975,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,41045204,Jef,,Borgerhout Intra Muros Noord,51.21958,4.43638,Entire home/apt,50,4,4,2023-09-04,1.97,1,0,4,
884801906951904900,Rental unit in Antwerpen · ★4.57 · 1 bedroom · 1 bed · 1 bath,16569185,Cyril,,Borgerhout Intra Muros Zuid,51.21521,4.42922,Entire home/apt,45,1,7,2023-07-31,1.89,1,0,7,
884848888105983573,Rental unit in Antwerpen · ★4.68 · 2 bedrooms · 3 beds · 1 bath,513319748,Bertus,,Eilandje,51.22989,4.41168,Entire home/apt,179,1,25,2023-09-18,5.60,1,338,25,
886264268620352956,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,500746098,Christo,,Zuid,51.2092426,4.3961599,Entire home/apt,59,1,1,2023-05-13,0.22,1,121,1,
886731746994536394,Rental unit in Antwerpen · Studio · 3 beds · 1 bath,490705947,Emma,,Universiteitsbuurt,51.2208468,4.4158498,Entire home/apt,56,1,2,2023-06-15,0.57,51,340,2,
886791086429088217,Rental unit in Antwerpen · ★4.86 · 1 bedroom · 2 beds · 1 bath,19485203,Marie,,Sint-Andries,51.21317,4.39807,Entire home/apt,77,1,14,2023-09-03,3.33,3,0,14,
886821307504910143,Rental unit in Antwerpen · Studio · 3 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,1,2023-06-30,0.35,51,343,1,
887007304883156116,Rental unit in Antwerpen · 2 bedrooms · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,2,2023-06-24,0.46,51,345,2,
887022041081679319,Rental unit in Antwerpen · ★3.33 · Studio · 3 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,3,2023-06-02,0.70,51,338,3,
887030016962857495,Rental unit in Antwerpen · ★3.75 · Studio · 3 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,4,2023-08-23,1.62,51,337,4,
887325495816829160,Condo in Antwerpen · ★5.0 · Studio · 1 bed · 1 bath,234964409,Julie,,Amandus - Atheneum,51.22350722764621,4.4176312191078875,Entire home/apt,78,1,6,2023-08-13,2.34,1,0,6,
887420962553869865,Home in Antwerpen · ★4.91 · 1 bedroom · 1 bed · 1 private bath,6334562,Dorothee,,Haringrode,51.20139,4.42656,Private room,69,1,11,2023-09-20,2.95,1,356,11,
887532081914291546,Rental unit in Antwerpen · ★4.77 · 1 bedroom · 2 beds · 1 bath,471441834,Chris,,Stuivenberg,51.2269575,4.4268673,Entire home/apt,61,2,13,2023-09-18,3.98,1,128,13,
887727210577569700,Rental unit in Antwerpen · 2 bedrooms · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22121,4.41576,Entire home/apt,56,1,1,2023-07-02,0.36,51,335,1,
887732981415968094,Rental unit in Antwerpen · ★4.80 · 2 bedrooms · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,5,2023-09-10,1.25,51,322,5,
887733086318481923,Rental unit in Antwerpen · ★4.33 · 2 bedrooms · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,3,2023-09-10,0.74,51,323,3,
888079747044250912,Rental unit in Antwerpen · 2 bedrooms · 5 beds · 1 bath,514041729,Huur,,Merksem - Heide,51.24812,4.45179,Entire home/apt,65,30,0,,,1,358,0,
888126796125458842,Rental unit in Antwerpen · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,2,2023-08-13,1.00,51,330,2,
888147367776526979,Rental unit in Antwerpen · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,1,2023-08-14,0.73,51,343,1,
888159520923356010,Rental unit in Antwerpen · ★4.20 · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,5,2023-09-10,1.43,51,340,5,
888168341532229778,Rental unit in Antwerpen · ★4.50 · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,6,2023-09-06,1.70,51,346,6,
888175082417719528,Rental unit in Antwerpen · ★3.50 · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,4,2023-08-11,1.29,51,349,4,
888177342758095518,Rental unit in Antwerpen · ★4.0 · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,8,2023-09-17,2.00,51,342,8,
888185203568876523,Rental unit in Antwerpen · ★4.39 · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,18,2023-09-03,4.58,51,339,18,
888189518447483342,Rental unit in Antwerpen · ★4.0 · 3 bedrooms · 9 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,11,2023-09-09,3.33,51,329,11,
888190368850553086,Rental unit in Antwerpen · ★3.83 · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,6,2023-08-27,1.68,51,340,6,
888194754131575914,Rental unit in Antwerpen · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,1,2023-06-14,0.29,51,347,1,
888205707336431325,Rental unit in Antwerpen · ★4.0 · 3 bedrooms · 9 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,7,2023-09-10,2.84,51,331,7,
888216117562402504,Rental unit in Antwerpen · ★4.0 · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,3,2023-09-08,1.06,51,338,3,
888224846359426342,Rental unit in Antwerpen · 1 bedroom · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,0,,,51,340,0,
888233735913192819,Rental unit in Antwerpen · ★4.0 · 2 bedrooms · 6 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,4,2023-08-27,1.56,51,334,4,
888240673395114168,Rental unit in Antwerpen · ★4.25 · 1 bedroom · 1 bed · 1 bath,397485597,Geoff & Sita,,Universiteitsbuurt,51.2196431,4.413611299999999,Entire home/apt,85,2,8,2023-08-08,2.64,8,220,8,
888245244209649466,Rental unit in Antwerpen · ★4.13 · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,8,2023-09-10,2.03,51,351,8,
888253823987591248,Rental unit in Antwerpen · ★4.33 · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,3,2023-09-08,0.77,51,337,3,
888258667142973345,Rental unit in Antwerpen · Studio · 3 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,1,2023-08-04,0.59,51,338,1,
888260422189458254,Rental unit in Antwerpen · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,2,2023-07-02,0.69,51,340,2,
888266976332539037,Rental unit in Antwerpen · ★4.17 · Studio · 3 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,6,2023-08-13,1.49,51,340,6,
888271698490208265,Rental unit in Antwerpen · 2 bedrooms · 6 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,2,2023-09-09,0.68,51,333,2,
888273583580807263,Rental unit in Antwerpen · ★4.14 · 3 bedrooms · 9 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,7,2023-09-17,2.92,51,338,7,
888275046022947596,Boutique hotel in Antwerpen · 1 bedroom · 1 bed · 1 bath,12523959,Tom,,Sint-Andries,51.2160233,4.399328,Private room,157,1,1,2023-07-25,0.49,4,302,1,
888277275071248361,Rental unit in Antwerpen · ★4.50 · 2 bedrooms · 6 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,10,2023-09-10,3.09,51,320,10,
888285601960396851,Loft in Antwerpen · 1 bedroom · 1 bed · 1 private bath,12523959,Tom,,Sint-Andries,51.2160233,4.399328,Private room,216,1,1,2023-05-21,0.24,4,308,1,
888288937399065592,Rental unit in Antwerpen · 2 bedrooms · 6 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,1,2023-07-15,0.42,51,334,1,
888291377518976296,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,503185101,Domitys,,Nieuw - Zuid,51.2061248,4.3843651,Entire home/apt,79,7,1,2023-06-18,0.31,7,172,1,
888354486885229470,Rental unit in Antwerpen · ★4.50 · 1 bedroom · 1 bed · 1 bath,397485597,Geoff & Sita,,Universiteitsbuurt,51.2196431,4.413611299999999,Entire home/apt,79,2,8,2023-08-14,2.05,8,219,8,
888381317556175763,Condo in Antwerpen · ★4.73 · 1 bedroom · 1 bed · 1.5 baths,119122127,Bjorn,,Amandus - Atheneum,51.22017,4.42512,Private room,65,2,11,2023-08-13,2.62,1,234,11,
888436250806750151,Rental unit in Antwerpen · ★3.33 · 1 bedroom · 1 bed · 1 bath,468319291,Kirenia,,Amandus - Atheneum,51.21955,4.42443,Entire home/apt,59,2,3,2023-07-31,0.71,3,356,3,
888862611923673774,Rental unit in Antwerpen · ★3.20 · 2 bedrooms · 7 beds · 1 bath,165436938,Luca,,Historisch Centrum,51.21883949999999,4.3965916,Entire home/apt,56,1,5,2023-09-04,1.88,90,352,5,
888885549952323608,Rental unit in Antwerpen · ★4.75 · 2 bedrooms · 3 beds · 1 bath,514224835,Gianni,,Theaterbuurt-Meir,51.2149849,4.402830799999999,Entire home/apt,170,3,4,2023-07-31,0.96,1,0,4,
888907413323094731,Rental unit in Antwerpen · ★4.60 · 2 bedrooms · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,5,2023-09-10,1.40,51,324,5,
888918161691062336,Rental unit in Antwerpen · ★4.67 · 1 bedroom · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,3,2023-08-19,0.75,51,345,3,
888925046912225892,Rental unit in Antwerpen · ★2.33 · 1 bedroom · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,3,2023-08-17,0.86,51,346,3,
888951433816392943,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,101372215,Sam,,Borgerhout Intra Muros Zuid,51.21367,4.4406,Private room,63,1,10,2023-09-16,2.36,1,247,10,
888990306287836310,Rental unit in Antwerpen · ★4.0 · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,11,2023-09-11,2.73,51,348,11,
889023249824025315,Rental unit in Antwerpen · ★3.89 · 3 bedrooms · 9 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,18,2023-09-10,4.39,51,338,18,
889854656694333449,Rental unit in Antwerpen · ★4.73 · 1 bedroom · 1 bed · 1 bath,48552675,Ellah,,Theaterbuurt-Meir,51.21458,4.40986,Entire home/apt,73,2,22,2023-09-20,5.24,1,269,22,
889888278160362132,Home in Antwerpen · ★4.57 · 3 bedrooms · 3 beds · 1 bath,82515107,Nosheen,,Ekeren Centrum,51.27682,4.41325,Entire home/apt,148,1,7,2023-09-17,2.92,1,324,7,
889982818168601833,Rental unit in Antwerpen · ★4.83 · 2 bedrooms · 2 beds · 1.5 baths,384106210,Matthew,,Zuid,51.21016,4.38906,Entire home/apt,162,1,12,2023-09-10,2.81,1,164,12,
890300092013753647,Home in Antwerpen · 4 bedrooms · 5 beds · 1 bath,35816475,Martijn,,Linkeroever,51.2223791,4.3851219,Entire home/apt,80,28,1,2023-08-30,1,1,141,1,
890483188775067368,Rental unit in Antwerpen · ★4.89 · 2 bedrooms · 3 beds · 1 bath,514549881,Claude,,Harmonie,51.2053871,4.4072036,Entire home/apt,154,2,9,2023-09-17,2.14,1,345,9,
891704540542644091,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,503185101,Domitys,,Nieuw - Zuid,51.2061248,4.3843651,Entire home/apt,79,7,1,2023-08-05,0.60,7,165,1,
891882429130235013,Rental unit in Antwerpen · ★3.70 · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,10,2023-09-17,3.33,51,349,10,
891889813651857349,Rental unit in Antwerpen · ★3.33 · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,56,1,3,2023-08-14,1.36,51,339,3,
891904381943300285,Rental unit in Antwerpen · 2 bedrooms · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,2,2023-08-28,1.40,51,339,2,
891908013924416313,Rental unit in Antwerpen · ★4.25 · 2 bedrooms · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,4,2023-08-15,1.12,51,327,4,
891912390071538734,Rental unit in Antwerpen · ★4.71 · 3 bedrooms · 6 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,7,2023-09-05,1.84,51,290,7,
891917422225263229,Rental unit in Antwerpen · ★4.89 · 3 bedrooms · 6 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,9,2023-09-18,2.81,51,280,9,
891922057538627668,Rental unit in Antwerpen · 1 bedroom · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,1,2023-06-25,0.33,51,338,1,
891940218713327683,Home in Antwerpen · 9 bedrooms · 9 beds · 3.5 baths,496406662,Ekaterina,,Stadspark,51.2087973,4.4150401,Entire home/apt,200,28,1,2023-08-12,0.70,15,341,1,
891941606713480704,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,182678477,Sleep Inn,,Historisch Centrum,51.2185582,4.398518399999999,Entire home/apt,143,1,5,2023-07-14,1.20,27,330,5,
892027478950397298,Rental unit in Antwerpen · 1 bedroom · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,56,1,2,2023-06-25,0.53,51,341,2,
892141288656746135,Rental unit in Antwerpen · 2 bedrooms · 1 bed · 1.5 baths,33804622,Geert,,Markgrave,51.19610215772468,4.405374750494957,Entire home/apt,42,1,2,2023-07-24,0.85,1,16,2,
892320977951519990,Condo in Antwerpen · 1 bedroom · 1 bed · 1 bath,514955393,Jacky,,Historisch Centrum,51.21865200034694,4.397358946032726,Entire home/apt,69,2,2,2023-07-23,0.58,6,151,2,
892338156707507852,Condo in Antwerpen · ★4.60 · 1 bedroom · 2 beds · 1 bath,514955393,Jacky,,Historisch Centrum,51.2186452803392,4.3973374883606065,Entire home/apt,72,2,5,2023-09-09,1.43,6,157,5,
892342173365927909,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,514955393,Jacky,,Historisch Centrum,51.21868896037199,4.397332123942577,Entire home/apt,77,2,3,2023-08-15,1.29,6,158,3,
892648963763233939,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,77497626,Louis,,Zuid,51.2090979,4.395745199999999,Entire home/apt,135,30,0,,,1,88,0,
892679478362256982,Home in Antwerpen · ★4.33 · 1 bedroom · 1 bed · 1 bath,461218435,Willem,,Historisch Centrum,51.22037659999999,4.4052034,Private room,50,1,9,2023-08-13,2.14,1,322,9,
892686243574991007,casa particular in Antwerpen · ★3.0 · 1 bedroom · 1 bed · 1 bath,161228373,Laura,,Stuivenberg,51.22509,4.43504,Private room,80,1,3,2023-07-30,0.71,2,318,3,
893175447453557772,Rental unit in Antwerpen · ★4.93 · 1 bedroom · 1 bed · 1 bath,72839680,Stephanie,,Markgrave,51.20143530479512,4.405977530688476,Entire home/apt,85,2,14,2023-09-19,3.56,1,118,14,
893276680613344720,Rental unit in Antwerpen · ★4.38 · 2 bedrooms · 3 beds · 1 bath,317037207,Elisa,,Historisch Centrum,51.224021,4.399715,Entire home/apt,56,1,8,2023-09-16,2.11,61,320,8,
893374251593746059,Rental unit in Antwerpen · ★3.25 · 1 bedroom · 3 beds · 1 bath,317037207,Elisa,,Theaterbuurt-Meir,51.2192835,4.4155053,Entire home/apt,56,1,12,2023-08-21,2.95,61,348,12,
893582848444947746,Rental unit in Antwerpen · ★4.93 · 1 bedroom · 2 beds · 1.5 baths,507173045,Tea,,Sint-Andries,51.21395916976233,4.397442114363019,Entire home/apt,87,1,14,2023-09-14,3.56,3,317,14,
894029735879863529,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,283978064,Kwinten,,Zuid,51.21061832118039,4.400862128836049,Entire home/apt,115,1,5,2023-08-13,1.21,1,0,5,
894595768066423230,Rental unit in Antwerpen · 1 bedroom · 4 beds · 1 bath,317037207,Elisa,,Historisch Centrum,51.2233089,4.4020946,Entire home/apt,56,1,2,2023-08-01,0.65,61,325,2,
894597745397950698,Rental unit in Antwerpen · ★4.63 · 2 bedrooms · 1 bed · 1.5 baths,14530673,Leen,,Borgerhout Intra Muros Noord,51.21416,4.44085,Entire home/apt,85,2,8,2023-09-03,2.02,1,0,8,
894614964843171795,Rental unit in Antwerpen · ★3.56 · 1 bedroom · 4 beds · 1 bath,165436938,Luca,,Historisch Centrum,51.2205117,4.3978145,Entire home/apt,56,1,16,2023-09-07,4.90,90,352,16,
894703565119333104,Rental unit in Antwerpen · 1 bedroom · 4 beds · 1 bath,317037207,Elisa,,Historisch Centrum,51.2233089,4.4020946,Entire home/apt,56,1,0,,,61,346,0,
894708633943425209,Rental unit in Antwerpen · 1 bedroom · 4 beds · 1 bath,317037207,Elisa,,Historisch Centrum,51.2233089,4.4020946,Entire home/apt,56,1,2,2023-08-24,1.33,61,337,2,
894714465823348357,Rental unit in Antwerpen · ★4.33 · 1 bedroom · 5 beds · 1 bath,317037207,Elisa,,Historisch Centrum,51.2233089,4.4020946,Entire home/apt,56,1,3,2023-08-13,0.91,61,337,3,
894720692296389955,Rental unit in Antwerpen · ★3.33 · 2 bedrooms · 4 beds · 1.5 baths,317037207,Elisa,,Theaterbuurt-Meir,51.2191821,4.4081792,Entire home/apt,56,1,6,2023-09-10,1.57,61,325,6,
894751210796760982,Rental unit in Antwerpen · 2 bedrooms · 3 beds · 1.5 baths,317037207,Elisa,,Sint-Andries,51.2177342,4.3995219,Entire home/apt,56,1,1,2023-08-05,0.60,61,324,1,
894754797610094862,Rental unit in Antwerpen · ★4.20 · 1 bedroom · 1 bed · 1 bath,397485597,Geoff & Sita,,Historisch Centrum,51.22048239999999,4.399240799999999,Entire home/apt,81,2,5,2023-09-09,2.54,8,348,5,
